id,module_fqcn,chunk_type,stable_id,question,expected_type,expected_default,expected_choices,expected_deprecated,expected_alternative,ansible_core_version,generated_at
1c298f74-785e-4a19-bfac-539ec733c5fb,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::icmp_type,What are the valid choices or allowed formats when specifying the icmp_type parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
2cca3b0d-8767-41a2-abb6-f890e5a42980,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_level,What type of values does the log_level parameter accept?,str,,0|1|2|3|4|5|6|7|emerg|alert|crit|error|warning|notice|info|debug,,,2.21.3,2026-08-18T12:17:47Z
c24a8d3e-d32a-4a4a-8300-32b2d93f42f0,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_level,What is the default value for the log_level parameter?,str,,0|1|2|3|4|5|6|7|emerg|alert|crit|error|warning|notice|info|debug,,,2.21.3,2026-08-18T12:17:47Z
1dc13b6c-a05f-455b-baa3-be0337b35383,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_level,What are the valid choices that can be set for log_level?,str,,0|1|2|3|4|5|6|7|emerg|alert|crit|error|warning|notice|info|debug,,,2.21.3,2026-08-18T12:17:47Z
b8f3be26-2921-43d0-9b29-5c09b7613698,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set,What type of value does the match_set parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
5934870a-abf6-4fc8-8e47-9742d8914fcd,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set,What is the default value for the match_set parameter if it is not provided?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
502d1abb-dfaa-425a-b331-9ed3125095d4,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set,What are the valid choices or allowed values for the match_set parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
5095de67-dd16-46b8-863a-29150c44c2d6,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::src_range,What data type does the src_range parameter accept in the ansible.builtin.iptables module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
af434e97-cc09-46bb-9c92-c8e601edf7f9,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::src_range,What is the default value of the src_range parameter for the ansible.builtin.iptables module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
5b4c55d3-2cab-4e42-82ab-a964db97c249,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::src_range,What valid choices or formats are allowed for the src_range parameter in the ansible.builtin.iptables module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
f6479f27-9ff4-4ab2-87d1-45349025a78b,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::tcp_flags,What data type does the tcp_flags parameter accept in the ansible.builtin.iptables module?,dict,,"",,,2.21.3,2026-08-18T12:17:47Z
789f9da2-1fa1-42d8-838b-a8d0bc57d47b,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::tcp_flags,What is the default value for the tcp_flags parameter?,dict,,"",,,2.21.3,2026-08-18T12:17:47Z
0116911e-be0e-42d6-8c1d-83b5124bfb71,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::tcp_flags,"What are the valid choices or allowed values for tcp_flags, including the 'flags' and 'flags_set' entries?",dict,,"",,,2.21.3,2026-08-18T12:17:47Z
68864ab0-f90a-4ad0-9d11-be3921d7cc1a,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_source,What type of value does the to_source parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
e08d1c25-eab1-4a0d-bb1b-3693d78f5f1d,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_source,What is the default value of the to_source parameter when it is not provided?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
498043c0-6744-490a-8e43-d138ebaff744,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_source,What are the valid choices or accepted formats for the to_source parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
2d8844a1-2153-41f2-b99f-685f8dfe5962,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::uid_owner,"What type of value does the uid_owner parameter accept — a numeric UID, a username, or both?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
d3bcc2eb-de05-49c4-8880-83376bc94992,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::uid_owner,What is the default value of uid_owner if it is not provided in the iptables module call?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
49ae0036-1ba0-44d9-9d49-f7f9bb6312d1,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::uid_owner,"What are the valid choices or formats for uid_owner, and does it support an inverted match (for example, using a prefix to negate the specified user)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
c94c065b-97d9-43b0-9ab9-dd9f801df633,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::ip_version,What data type or value format does the ip_version parameter expect?,str,ipv4,ipv4|ipv6|both,,,2.21.3,2026-08-18T12:17:47Z
838eb23e-703a-44ac-8cab-3174cfaf0355,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::ip_version,What is the default value used for ip_version when it is not specified?,str,ipv4,ipv4|ipv6|both,,,2.21.3,2026-08-18T12:17:47Z
fbbd4b60-a22a-4b5d-9969-7b28499e789f,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::ip_version,What are the valid choice options that can be set for the ip_version parameter?,str,ipv4,ipv4|ipv6|both,,,2.21.3,2026-08-18T12:17:47Z
3695129a-9c07-40b5-8235-3c89401489a9,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_prefix,What type of value does the log_prefix parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
1d567d87-1719-46d6-b1aa-fee55acfc933,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_prefix,What is the default value of log_prefix if it is not provided?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
3fc9f73e-fce1-4404-9a7f-d979fb8fa5c7,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::log_prefix,"What are the valid choices or allowed formats for the log_prefix parameter (for example, any length or character restrictions)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
c24ee7d6-f4c6-488e-95d1-a20d3d687753,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination,What data type should be provided for the 'destination' parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
421cdc2d-1e78-41ba-9837-454e8cd4a801,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination,What is the default value of the 'destination' parameter if it is not set?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
56bb68c0-3cc1-4586-a101-df1bc863df7f,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination,"What are the valid formats or choices accepted for the 'destination' parameter (for example, allowed address forms or mask notation)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
efca95f9-ea6a-4631-8f18-ce10e7bbd1c9,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::limit_burst,What is the expected data type for the limit_burst parameter in the ansible.builtin.iptables module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
a8c54011-797e-4458-879d-e2ddf53aa73a,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::limit_burst,"If I do not specify limit_burst, what default value does the ansible.builtin.iptables module use?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
398de755-5da6-46ab-946b-df7d9e728d1e,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::limit_burst,What are the valid choices or allowed values for the limit_burst parameter of ansible.builtin.iptables?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
6e08d129-a19c-4120-a441-35f1cf6e6819,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::reject_with,What data type does the reject_with parameter expect?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
4214ac76-66b8-435e-91db-3082d4c897b0,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::reject_with,What is the default value for the reject_with parameter if not specified?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
c57d2568-4399-4b55-a4fd-8dd468ab81d0,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::reject_with,What are the valid choices or allowed values for reject_with?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
c447afe6-c5fb-4362-aa99-a11764349270,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::source_port,"What type of values does the source_port parameter accept (for example, service names, numeric ports, or ranges)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
5f0a787d-0114-490d-8739-ada5c203c775,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::source_port,"What is the default value for source_port when it is omitted, and how are omitted endpoints in a range interpreted?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
7d3f6623-786f-486f-840a-e2f700328eff,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::source_port,"What are the valid formats or choices for specifying source_port, including how to represent an inclusive port range?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
4ba5a316-197f-4c6a-aae0-480c62a9d34a,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::in_interface,What data type does the in_interface parameter expect?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
9f9520fd-08b0-425c-ba1f-c5e80481d53b,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::in_interface,What is the default value for the in_interface parameter if it is omitted?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
0edd93f4-2091-45b9-bb15-c8b7bec8a926,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::in_interface,What valid choices or formats are allowed for the in_interface parameter (including any special prefixes or suffixes)?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
cad21b3c-f19f-4787-acfd-a04a537f80bc,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_counters,What data type does the set_counters parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
ba3767b3-428c-475c-a03f-ee88deaccd33,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_counters,What is the default value of the set_counters parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
3b61f64c-3e7c-41b6-a553-b013b075ced7,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_counters,What are the valid choices or allowed values for the set_counters parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
e90e4daa-019e-4a2f-9a79-3594539d77b8,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::out_interface,What type of value is expected for the out_interface parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
e65b7ab2-97cc-4b77-a301-8c2ba66ec21f,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::out_interface,What is the default value for out_interface when the option is omitted?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
ee3346f0-af0d-4be7-914d-c8dec02e0e7b,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::out_interface,"What are the valid formats or choices for out_interface, including any special syntax such as negation or suffix matching?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
18ef5948-1956-44f8-8d77-00c84e8bd153,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark,What data types are accepted for the set_dscp_mark parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
3a1c1cfd-b6a3-4adc-8506-d1df33de3e7b,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark,What is the default value of set_dscp_mark when it is not specified?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
92e58fde-699b-400b-9556-08c208c32468,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark,What are the valid choices or formats for values passed to set_dscp_mark?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
f89ff228-56af-4112-8fd0-2d79281591cc,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_destination,What type of value does the to_destination parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
af7fb600-f9af-4994-affe-6cbbecfbd115,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_destination,What is the default value for the to_destination parameter if it is not provided?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
fc9ca295-2a7a-45a9-aedc-4fe46606d9bd,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::to_destination,What valid choices or formats are allowed for the to_destination parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
fa916665-95bd-4730-883f-9be1a7f9824a,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set_flags,What data type does the match_set_flags parameter accept?,str,,"src|dst|src,dst|dst,src|dst,dst|src,src",,,2.21.3,2026-08-18T12:17:47Z
5b2530b4-8296-4209-8900-de3608a6d277,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set_flags,What are the valid choices I can set for match_set_flags?,str,,"src|dst|src,dst|dst,src|dst,dst|src,src",,,2.21.3,2026-08-18T12:17:47Z
5e7a111b-ab82-4fe5-988d-2fe43d91c118,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::match_set_flags,"Does match_set_flags have a default value, and if so what is it?",str,,"src|dst|src,dst|dst,src|dst,dst|src,src",,,2.21.3,2026-08-18T12:17:47Z
9f850fd1-2919-4528-8424-6842e39032bb,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::chain_management,What type of value should be provided for the chain_management parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
2808da77-5cd1-4a25-a820-1ff47c77651d,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::chain_management,What is the default value for chain_management if it is not specified?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
bbe5f79e-8276-470b-b47a-ab00f6556068,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::chain_management,What are the valid choices or allowed values for the chain_management parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
adfdf02a-5b74-4e79-92cd-880918226602,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_port,What data types and input formats are accepted for the destination_port parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
62205d73-f64b-40d9-bf90-18db39b12d85,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_port,What is the default value of destination_port when it is omitted or when a port range endpoint is left out?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
d50d1471-1606-4470-81cc-acd6e1ed369c,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_port,"What valid choices or formats can be used for destination_port, and are there any protocol requirements or restrictions for using it?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
0bf03826-be40-4e3a-a336-c974691d7bab,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_ports,"What data type should be provided for the destination_ports parameter (for example, a string, list, or other type)?",list,[],"",,,2.21.3,2026-08-18T12:17:47Z
f571ebac-d024-4c58-88a6-a4525aa8b396,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_ports,What is the default value of destination_ports when it is not supplied to the module?,list,[],"",,,2.21.3,2026-08-18T12:17:47Z
4d17f287-34e8-4c76-b7a4-73287f14016a,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::destination_ports,"What are the valid choices or formats for destination_ports (e.g., single ports, port ranges, multiple entries) and with which protocols may it be used?",list,[],"",,,2.21.3,2026-08-18T12:17:47Z
db62b883-9160-46a0-8e80-6628a97f2503,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark_class,What is the data type of the set_dscp_mark_class parameter in ansible.builtin.iptables?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
df98f25f-2f3e-4749-a2bb-90bddb3abda8,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark_class,What is the default value for set_dscp_mark_class if it is not specified?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
777a583a-0b5d-4328-b383-f3ec8ec10882,ansible.builtin.iptables,parameter,ansible.builtin.iptables::param::set_dscp_mark_class,What are the valid choices or allowed values for the set_dscp_mark_class parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
25346539-68c5-41cd-8de6-2564ffb2ef08,ansible.builtin.iptables,overview,ansible.builtin.iptables::overview,"Is the Ansible module ansible.builtin.iptables deprecated, and if so, what should I use instead?",,,"",false,,2.21.3,2026-08-18T12:17:47Z
cdfe2433-41d6-479d-92f5-9266192e6836,ansible.builtin.service,parameter,ansible.builtin.service::param::use,What type should the 'use' parameter accept in the ansible.builtin.service module?,str,auto,"",,,2.21.3,2026-08-18T12:17:47Z
2ef071c8-7ae4-431c-98ad-67b11f65269e,ansible.builtin.service,parameter,ansible.builtin.service::param::use,What is the default value of the 'use' parameter for the ansible.builtin.service module?,str,auto,"",,,2.21.3,2026-08-18T12:17:47Z
2dd90a62-77cf-4494-83a5-2f153f262cac,ansible.builtin.service,parameter,ansible.builtin.service::param::use,Which values are valid choices for the 'use' parameter in the ansible.builtin.service module?,str,auto,"",,,2.21.3,2026-08-18T12:17:47Z
a8ff22ba-62a3-4421-81b4-1748b63a540f,ansible.builtin.service,parameter,ansible.builtin.service::param::name,"What data type is the name parameter expected to be (e.g., string, list, etc.)?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
6a848bfd-2789-4e8d-8c38-bff833c9bf67,ansible.builtin.service,parameter,ansible.builtin.service::param::name,"Does the name parameter have a default value, and if so what is it?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
5fd4a9a9-d2b8-4ab0-9af7-521e56d8d213,ansible.builtin.service,parameter,ansible.builtin.service::param::name,What are the valid choices or allowed formats for the name parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
83856533-3f11-4711-a3b5-60bf6af20bac,ansible.builtin.service,parameter,ansible.builtin.service::param::sleep,What data type does the sleep parameter accept?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
62d7b939-ea1c-4041-87e0-d42a46dcd5ed,ansible.builtin.service,parameter,ansible.builtin.service::param::sleep,What is the default value for the sleep parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
b62bb548-5aa0-4c76-927b-6ed80b44815a,ansible.builtin.service,parameter,ansible.builtin.service::param::sleep,What valid values or choices are allowed for the sleep parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
f5bf741f-0474-43d7-bc3d-5473fba68823,ansible.builtin.service,parameter,ansible.builtin.service::param::state,What are the valid choices for the 'state' parameter of the ansible.builtin.service module?,str,,reloaded|restarted|started|stopped,,,2.21.3,2026-08-18T12:17:47Z
aa996945-eff7-4c18-9082-515bbf02661c,ansible.builtin.service,parameter,ansible.builtin.service::param::state,What is the default value of the 'state' parameter for ansible.builtin.service?,str,,reloaded|restarted|started|stopped,,,2.21.3,2026-08-18T12:17:47Z
b7a9b8d9-b1a7-4963-b92f-e0ef82538480,ansible.builtin.service,parameter,ansible.builtin.service::param::state,"What data type does the 'state' parameter accept (for example, string or enum)?",str,,reloaded|restarted|started|stopped,,,2.21.3,2026-08-18T12:17:47Z
596485de-58a8-4531-aea7-9cebe559408b,ansible.builtin.service,parameter,ansible.builtin.service::param::enabled,What data type does the enabled parameter accept for the ansible.builtin.service module?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
e99eff11-886f-407f-aae9-6f5525f8cc16,ansible.builtin.service,parameter,ansible.builtin.service::param::enabled,What is the default value for the enabled parameter if it is not specified?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
0f6aec6a-07c8-4efb-b5f3-1ed60bd02118,ansible.builtin.service,parameter,ansible.builtin.service::param::enabled,What are the valid choices or allowed values for the enabled parameter?,bool,,"",,,2.21.3,2026-08-18T12:17:47Z
0dc9251a-2ac1-4ea7-8f80-ea6b42c8485e,ansible.builtin.service,parameter,ansible.builtin.service::param::pattern,"What is the data type of the service module's ""pattern"" parameter?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
a8e616a4-86a9-4909-bf1e-8cf2a218cd37,ansible.builtin.service,parameter,ansible.builtin.service::param::pattern,"What default value is used for the ""pattern"" parameter if none is provided?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
e43bbffc-2db6-4ef1-94d2-9c365ffde5b1,ansible.builtin.service,parameter,ansible.builtin.service::param::pattern,"What are the valid choices or accepted formats for the ""pattern"" parameter?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
6160d13a-cb93-4178-a2d6-89f57d26c525,ansible.builtin.service,parameter,ansible.builtin.service::param::runlevel,What data type is expected for the runlevel parameter of ansible.builtin.service?,str,default,"",,,2.21.3,2026-08-18T12:17:47Z
ce9c1a28-b064-425b-aa45-a51065017a61,ansible.builtin.service,parameter,ansible.builtin.service::param::runlevel,What is the default value used for the runlevel parameter if none is provided?,str,default,"",,,2.21.3,2026-08-18T12:17:47Z
85edd35e-acb3-483f-b73c-4f40890aaab2,ansible.builtin.service,parameter,ansible.builtin.service::param::runlevel,What valid choices or allowed values can be set for the runlevel parameter?,str,default,"",,,2.21.3,2026-08-18T12:17:47Z
927b4820-45e2-4407-a3e8-b329c9c2abf1,ansible.builtin.service,parameter,ansible.builtin.service::param::arguments,What data type is expected for the 'arguments' parameter of ansible.builtin.service?,str,"","",,,2.21.3,2026-08-18T12:17:47Z
53e09c62-7175-4c74-9f21-cca327e935c2,ansible.builtin.service,parameter,ansible.builtin.service::param::arguments,What is the default value for the 'arguments' parameter in the ansible.builtin.service module?,str,"","",,,2.21.3,2026-08-18T12:17:47Z
c3ddf62f-500d-4cc5-9bae-520d680407d2,ansible.builtin.service,parameter,ansible.builtin.service::param::arguments,What valid choices or formats are accepted for the 'arguments' parameter?,str,"","",,,2.21.3,2026-08-18T12:17:47Z
a54452bd-7c49-44d8-9505-af67401719bc,ansible.builtin.service,overview,ansible.builtin.service::overview,"Is the Ansible module ansible.builtin.service deprecated, and if so, which module should be used instead?",,,"",false,,2.21.3,2026-08-18T12:17:47Z
2d4d839c-ca64-43ca-b54c-8950219e531d,ansible.builtin.user,parameter,ansible.builtin.user::param::uid,What data type does the uid parameter accept?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
f12c262a-95d8-4d9a-95e1-36598a90517b,ansible.builtin.user,parameter,ansible.builtin.user::param::uid,"If I don't specify uid, what default value is used?",int,,"",,,2.21.3,2026-08-18T12:17:47Z
bd7aa0b1-ef6e-4af8-a72e-b00ae874f7fd,ansible.builtin.user,parameter,ansible.builtin.user::param::uid,What are the valid choices or allowed range for the uid parameter?,int,,"",,,2.21.3,2026-08-18T12:17:47Z
cbca5e9b-c8ee-4846-93b0-207892aa874f,ansible.builtin.user,parameter,ansible.builtin.user::param::home,"What data type does the 'home' parameter accept for ansible.builtin.user (for example, string, list, or something else)?",path,,"",,,2.21.3,2026-08-18T12:17:47Z
df21884e-e6cb-4eed-aedb-905810ef2684,ansible.builtin.user,parameter,ansible.builtin.user::param::home,"If the 'home' parameter is not specified, what is its default value for ansible.builtin.user?",path,,"",,,2.21.3,2026-08-18T12:17:47Z
5500201c-976f-4b8f-8f5d-5b10b0823d87,ansible.builtin.user,parameter,ansible.builtin.user::param::home,What are the valid choices or accepted formats for the 'home' parameter when setting a user's home directory?,path,,"",,,2.21.3,2026-08-18T12:17:47Z
82e603ff-6e4c-4fae-baa1-ed2d5221a0ce,ansible.builtin.user,parameter,ansible.builtin.user::param::name,What data type is expected for the ansible.builtin.user module's name parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
a29318ed-2ddc-4a4e-9005-55e790a5c302,ansible.builtin.user,parameter,ansible.builtin.user::param::name,Does the name parameter have a default value if it is not provided when calling the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
7a7c1a74-8d5a-4b6b-b6eb-b1bf1cab0eae,ansible.builtin.user,parameter,ansible.builtin.user::param::name,Are there any valid choices or restrictions (for example allowed characters or formats) for the name parameter of the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
00f29fd5-02b6-437b-9782-f30f7ff2266e,ansible.builtin.user,parameter,ansible.builtin.user::param::role,What data type does the role parameter accept for the ansible.builtin.user module?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
0fd700c1-f694-4d6e-8c03-db6b7dcd730e,ansible.builtin.user,parameter,ansible.builtin.user::param::role,"If I omit the role parameter, what is its default value?",str,,"",,,2.21.3,2026-08-18T12:17:47Z
9998ba9d-edee-4be8-b9c7-068b92f826f2,ansible.builtin.user,parameter,ansible.builtin.user::param::role,What are the valid choices or accepted formats for values passed to the role parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
bc53b728-6ff6-417b-bc62-157cef164e5c,ansible.builtin.user,parameter,ansible.builtin.user::param::force,What type of value does the 'force' parameter accept in the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
1c3a9767-b1f4-41e9-bc16-ec6509e48bd3,ansible.builtin.user,parameter,ansible.builtin.user::param::force,What is the default value for the 'force' parameter of ansible.builtin.user?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
5a83b916-7126-42fd-a816-362ecebb2a2f,ansible.builtin.user,parameter,ansible.builtin.user::param::force,What are the valid/allowed choices or values for the 'force' parameter in the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
3b147038-2489-4238-a884-0fe5baeb9bd8,ansible.builtin.user,parameter,ansible.builtin.user::param::group,What type or format of value does the group parameter accept?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
398a02e8-5f16-421b-af58-bfe72806e9cf,ansible.builtin.user,parameter,ansible.builtin.user::param::group,What is the default value of the group parameter on macOS?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
90b722c7-0183-4cd6-8b4c-10f0daaf4b36,ansible.builtin.user,parameter,ansible.builtin.user::param::group,What are the valid choices or allowed values for the group parameter?,str,,"",,,2.21.3,2026-08-18T12:17:47Z
9ea859a2-9865-4411-878f-37dab55991e5,ansible.builtin.user,parameter,ansible.builtin.user::param::local,What type is the 'local' parameter for the ansible.builtin.user module?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
8e281445-bcab-4461-8ce2-a0b21b1b58ee,ansible.builtin.user,parameter,ansible.builtin.user::param::local,What is the default value of the 'local' parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
e7e9e942-9a26-497d-b89b-7cc200db3092,ansible.builtin.user,parameter,ansible.builtin.user::param::local,What are the valid choices or allowed values for the 'local' parameter?,bool,false,"",,,2.21.3,2026-08-18T12:17:47Z
efa9eb15-6537-4c6b-8c42-b1bdb1ff75fd,ansible.builtin.user,parameter,ansible.builtin.user::param::shell,"What data type does the shell parameter accept for ansible.builtin.user, and has that type changed in recent Ansible versions?",path,,"",,,2.21.3,2026-08-18T12:17:47Z
293d2e67-ef16-45a0-87bb-545caf799c59,ansible.builtin.user,parameter,ansible.builtin.user::param::shell,What is the default value of the shell parameter on macOS and what default applies on other operating systems?,path,,"",,,2.21.3,2026-08-18T12:17:47Z
2d12f47a-ce3b-4f9c-b516-f19a57394184,ansible.builtin.user,parameter,ansible.builtin.user::param::shell,"What are the valid choices or acceptable formats for the shell parameter (for example, must it be a filesystem path or a specific set of shell names)?",path,,"",,,2.21.3,2026-08-18T12:17:47Z
025ea18a-4d19-4283-bca4-5c161bd068ef,ansible.builtin.user,parameter,ansible.builtin.user::param::state,What is the data type of the 'state' parameter for the ansible.builtin.user module?,str,present,absent|present,,,2.21.3,2026-08-18T12:17:47Z
82efaa86-ae24-42e8-85c6-7551892e10b5,ansible.builtin.user,parameter,ansible.builtin.user::param::state,What is the default value of the 'state' parameter in the ansible.builtin.user module?,str,present,absent|present,,,2.21.3,2026-08-18T12:17:47Z
ddfa30d8-10ab-4f7c-86c7-c513745b95fb,ansible.builtin.user,parameter,ansible.builtin.user::param::state,What valid choices are allowed for the 'state' parameter of the ansible.builtin.user module?,str,present,absent|present,,,2.21.3,2026-08-18T12:17:47Z
